State_Name,Season,Crop,Area,Production
Tamil Nadu,Kharif     ,Cotton,61.0,174.0
Tamil Nadu,Kharif     ,Maize,1319.0,7494.0
Tamil Nadu,Kharif     ,Rice,17090.0,65737.0
Tamil Nadu,Rabi       ,Cotton,18.0,50.0
Tamil Nadu,Rabi       ,Maize,35.0,233.0
Tamil Nadu,Whole Year ,PigeonPeas,2950.0,3156.0
Tamil Nadu,Whole Year ,Banana,4812.0,212215.0
Tamil Nadu,Whole Year ,Coconut ,6155.0,54300000.0
Tamil Nadu,Whole Year ,MungBean,726.0,424.0
Tamil Nadu,Whole Year ,Lentil,3579.0,2430.0
Tamil Nadu,Kharif     ,PigeonPeas,1974.0,1618.0
Tamil Nadu,Kharif     ,Cotton,63.0,117.0
Tamil Nadu,Kharif     ,Maize,1239.0,4349.0
Tamil Nadu,Kharif     ,MungBean,179.0,47.0
Tamil Nadu,Kharif     ,Rice,10907.0,44073.0
Tamil Nadu,Kharif     ,Lentil,1164.0,635.0
Tamil Nadu,Rabi       ,ChickPea,56.0,9.0
Tamil Nadu,Kharif     ,Cotton,92.0,264.0
Tamil Nadu,Kharif     ,Maize,1458.0,9531.0
Tamil Nadu,Kharif     ,MungBean,262.0,147.0
Tamil Nadu,Kharif     ,Rice,12565.0,69898.0
Tamil Nadu,Kharif     ,Lentil,2628.0,2208.0
Tamil Nadu,Rabi       ,Cotton,1.0,2.0
Tamil Nadu,Rabi       ,Maize,346.0,1731.0
Tamil Nadu,Rabi       ,MungBean,175.0,141.0
Tamil Nadu,Rabi       ,Lentil,1850.0,1579.0
Tamil Nadu,Whole Year ,PigeonPeas,2523.0,3531.0
Tamil Nadu,Whole Year ,Banana,2666.0,160880.0
Tamil Nadu,Whole Year ,Coconut ,6641.0,29100000.0
Tamil Nadu,Whole Year ,Banana,1024.0,36224.0
Tamil Nadu,Whole Year ,Grapes,108.0,1766.0
Tamil Nadu,Whole Year ,Mango,34626.0,252436.0
Tamil Nadu,Whole Year ,Orange,1.0,2.0
Tamil Nadu,Whole Year ,Muskmelon,224.0,0.0
Tamil Nadu,Whole Year ,Papaya,9.0,0.0
Tamil Nadu,Whole Year ,Pomegranate,6.0,0.0
Tamil Nadu,Whole Year ,Watermelon,19.0,0.0
Tamil Nadu,Kharif     ,PigeonPeas,2656.0,1446.0
Tamil Nadu,Kharif     ,Cotton,2572.0,3531.0
Tamil Nadu,Kharif     ,Maize,103.0,113.0
Tamil Nadu,Kharif     ,MungBean,614.0,243.0
Tamil Nadu,Kharif     ,Rice,17620.0,45254.0
Tamil Nadu,Kharif     ,Lentil,427.0,158.0
Tamil Nadu,Rabi       ,ChickPea,9.0,1.0
Tamil Nadu,Whole Year ,Banana,1050.0,44601.0
Tamil Nadu,Whole Year ,Coconut ,14049.0,144600.0
Tamil Nadu,Kharif     ,PigeonPeas,3063.0,1254.0
Tamil Nadu,Kharif     ,Cotton,2275.0,2359.0
Tamil Nadu,Kharif     ,Maize,97.0,831553.2397760537
Tamil Nadu,Kharif     ,MungBean,683.0,248.0
Tamil Nadu,Kharif     ,Rice,21980.0,57797.0
Tamil Nadu,Kharif     ,Lentil,639.0,169.0
Tamil Nadu,Rabi       ,ChickPea,16.0,2.0
Tamil Nadu,Whole Year ,Banana,1813.0,89026.0
Tamil Nadu,Whole Year ,Coconut ,15264.0,1581.0
Tamil Nadu,Kharif     ,Rice,17890.0,51037.0
Tamil Nadu,Whole Year ,PigeonPeas,2716.0,1983.0
Tamil Nadu,Whole Year ,Banana,2176.0,116599.0
Tamil Nadu,Whole Year ,Coconut ,14977.0,2166.0
Tamil Nadu,Whole Year ,Cotton,1605.0,1342.0
Tamil Nadu,Whole Year ,ChickPea,11.0,2.0
Tamil Nadu,Whole Year ,Maize,98.0,518.0
Tamil Nadu,Whole Year ,MungBean,682.0,394.0
Tamil Nadu,Whole Year ,Lentil,775.0,442.0
Tamil Nadu,Kharif     ,Rice,14982.0,47672.0
Tamil Nadu,Whole Year ,PigeonPeas,2876.0,1825.0
Tamil Nadu,Whole Year ,Banana,2170.0,103597.0
Tamil Nadu,Whole Year ,Coconut ,14464.0,2060.0
Tamil Nadu,Whole Year ,Cotton,1245.0,1048.0
Tamil Nadu,Whole Year ,ChickPea,9.0,1.0
Tamil Nadu,Whole Year ,Maize,94.0,429.0
Tamil Nadu,Whole Year ,MungBean,564.0,231.0
Tamil Nadu,Whole Year ,Lentil,755.0,196.0
Tamil Nadu,Kharif     ,Rice,14621.0,52303.0
Tamil Nadu,Whole Year ,PigeonPeas,3149.0,1791.0
Tamil Nadu,Whole Year ,Banana,2251.0,100063.0
Tamil Nadu,Whole Year ,Coconut ,14418.0,1717000.0
Tamil Nadu,Whole Year ,Cotton,1212.0,1052.0
Tamil Nadu,Whole Year ,ChickPea,9.0,1.0
Tamil Nadu,Whole Year ,Maize,88.0,284.0
Tamil Nadu,Whole Year ,MungBean,580.0,131.0
Tamil Nadu,Whole Year ,Lentil,767.0,241.0
Tamil Nadu,Kharif     ,Rice,16490.0,64976.0
Tamil Nadu,Whole Year ,PigeonPeas,2785.0,1735.0
Tamil Nadu,Whole Year ,Banana,1832.0,78769.0
Tamil Nadu,Whole Year ,Coconut ,14109.0,274900.0
Tamil Nadu,Whole Year ,Cotton,1296.0,2988.0
Tamil Nadu,Whole Year ,ChickPea,2.0,1.0
Tamil Nadu,Whole Year ,Maize,121.0,542.0
Tamil Nadu,Whole Year ,MungBean,669.0,231.0
Tamil Nadu,Whole Year ,Lentil,843.0,320.0
Tamil Nadu,Kharif     ,PigeonPeas,6837.0,5068.0
Tamil Nadu,Kharif     ,Cotton,1592.0,3686.0
Tamil Nadu,Kharif     ,Maize,233.0,915.0
Tamil Nadu,Kharif     ,MungBean,790.0,488.0
Tamil Nadu,Kharif     ,Rice,16337.0,70126.0
Tamil Nadu,Kharif     ,Lentil,508.0,265.0
Tamil Nadu,Rabi       ,ChickPea,8.0,4.0
Tamil Nadu,Kharif     ,Cotton,1539.0,3941.0
Tamil Nadu,Kharif     ,Maize,916.0,5205.0
Tamil Nadu,Kharif     ,Rice,20111.0,91443.0
Tamil Nadu,Rabi       ,Cotton,156.0,429.0
Tamil Nadu,Rabi       ,Maize,32.0,213.0
Tamil Nadu,Whole Year ,PigeonPeas,5897.0,4938.0
Tamil Nadu,Whole Year ,Banana,1768.0,77252.0
Tamil Nadu,Whole Year ,Coconut ,15550.0,297200000.0
Tamil Nadu,Whole Year ,ChickPea,9.0,6.0
Tamil Nadu,Whole Year ,MungBean,1573.0,1103.0
Tamil Nadu,Whole Year ,Lentil,2446.0,2007.0
Tamil Nadu,Kharif     ,PigeonPeas,10809.0,10948.0
Tamil Nadu,Kharif     ,Cotton,1506.0,4003.0
Tamil Nadu,Kharif     ,Maize,981.0,3418.0
Tamil Nadu,Kharif     ,MungBean,1806.0,473.0
Tamil Nadu,Kharif     ,Rice,17753.0,72186.0
Tamil Nadu,Kharif     ,Lentil,4162.0,2381.0
Tamil Nadu,Rabi       ,ChickPea,9.0,4.0
Tamil Nadu,Kharif     ,Cotton,1912.0,5802.0
Tamil Nadu,Kharif     ,Maize,3280.0,21441.0
Tamil Nadu,Kharif     ,MungBean,1843.0,1037.0
Tamil Nadu,Kharif     ,Rice,29704.0,143404.0
Tamil Nadu,Kharif     ,Lentil,3879.0,3259.0
Tamil Nadu,Rabi       ,Cotton,170.0,408.0
Tamil Nadu,Rabi       ,Maize,158.0,790.0
Tamil Nadu,Rabi       ,MungBean,82.0,66.0
Tamil Nadu,Rabi       ,Lentil,363.0,310.0
Tamil Nadu,Whole Year ,PigeonPeas,8453.0,8520.0
Tamil Nadu,Whole Year ,Banana,920.0,38211.0
Tamil Nadu,Whole Year ,Coconut ,15781.0,284600000.0
Tamil Nadu,Kharif     ,Banana,1769.0,54752.0
Tamil Nadu,Whole Year ,PigeonPeas,1498.0,750.0
Tamil Nadu,Whole Year ,Banana,2077.0,139430.0
Tamil Nadu,Whole Year ,Cotton,13061.0,8580.0
Tamil Nadu,Whole Year ,ChickPea,19.0,10.0
Tamil Nadu,Whole Year ,Maize,306.0,620.0
Tamil Nadu,Whole Year ,MungBean,5158.0,1610.0
Tamil Nadu,Whole Year ,Rice,83061.0,314380.0
Tamil Nadu,Whole Year ,Lentil,1248.0,580.0
Tamil Nadu,Kharif     ,PigeonPeas,4055.0,4465.0
Tamil Nadu,Kharif     ,Cotton,17147.0,26970.0
Tamil Nadu,Kharif     ,Maize,1025.0,2066.0
Tamil Nadu,Kharif     ,MungBean,13040.0,7159.0
Tamil Nadu,Kharif     ,Rice,88338.0,303471.0
Tamil Nadu,Kharif     ,Lentil,3443.0,1684.0
Tamil Nadu,Rabi       ,ChickPea,26.0,21.0
Tamil Nadu,Whole Year ,Banana,2126.0,142723.0
Tamil Nadu,Kharif     ,PigeonPeas,2334.0,1309.0
Tamil Nadu,Kharif     ,Cotton,12052.0,14907.0
Tamil Nadu,Kharif     ,Maize,983.0,1971.0
Tamil Nadu,Kharif     ,MungBean,9406.0,5183.0
Tamil Nadu,Kharif     ,Rice,79103.0,331342.0
Tamil Nadu,Kharif     ,Lentil,2040.0,1057.0
Tamil Nadu,Rabi       ,ChickPea,88.0,58.0
Tamil Nadu,Whole Year ,Banana,1769.0,54752.0
Tamil Nadu,Kharif     ,PigeonPeas,2269.0,1273.0
Tamil Nadu,Kharif     ,Cotton,10952.0,12635.0
Tamil Nadu,Kharif     ,Maize,560.0,1123.0
Tamil Nadu,Kharif     ,MungBean,9501.0,2822.0
Tamil Nadu,Kharif     ,Rice,71421.0,327017.0
Tamil Nadu,Kharif     ,Lentil,2819.0,1460.0
Tamil Nadu,Whole Year ,Banana,1577.0,48810.0
Tamil Nadu,Kharif     ,PigeonPeas,1855.0,1210.0
Tamil Nadu,Kharif     ,Cotton,11094.0,9220.0
Tamil Nadu,Kharif     ,MungBean,5231.0,2600.0
Tamil Nadu,Kharif     ,Rice,68131.0,271590.0
Tamil Nadu,Kharif     ,Lentil,1469.0,550.0
Tamil Nadu,Kharif     ,PigeonPeas,1160.0,633.0
Tamil Nadu,Kharif     ,Cotton,9505.0,6153.0
Tamil Nadu,Kharif     ,Maize,614.0,1233.0
Tamil Nadu,Kharif     ,MungBean,4596.0,1843.0
Tamil Nadu,Kharif     ,Rice,43959.0,112171.0
Tamil Nadu,Kharif     ,Lentil,1798.0,1469.0
Tamil Nadu,Rabi       ,ChickPea,148.0,86.0
Tamil Nadu,Whole Year ,Banana,2136.0,76779.0
Tamil Nadu,Whole Year ,Coconut ,10545.0,98100.0
Tamil Nadu,Whole Year ,Grapes,3.0,44.0
Tamil Nadu,Whole Year ,Mango,5647.0,14344.0
Tamil Nadu,Whole Year ,Orange,1.0,2.0
Tamil Nadu,Whole Year ,Muskmelon,193.0,0.0
Tamil Nadu,Whole Year ,Pomegranate,6.0,0.0
Tamil Nadu,Whole Year ,Watermelon,2.0,0.0
Tamil Nadu,Kharif     ,PigeonPeas,1420.0,869.0
Tamil Nadu,Kharif     ,Cotton,10651.0,6570.0
Tamil Nadu,Kharif     ,Maize,794.0,1591.0
Tamil Nadu,Kharif     ,MungBean,4644.0,391.0
Tamil Nadu,Kharif     ,Rice,23934.0,65024.0
Tamil Nadu,Kharif     ,Lentil,1391.0,569.0
Tamil Nadu,Rabi       ,ChickPea,82.0,48.0
Tamil Nadu,Whole Year ,Banana,2436.0,86173.0
Tamil Nadu,Whole Year ,Coconut ,10611.0,74000.0
Tamil Nadu,Whole Year ,Grapes,1.0,24.0
Tamil Nadu,Whole Year ,Mango,5558.0,10232.0
Tamil Nadu,Whole Year ,Orange,3.0,6.0
Tamil Nadu,Whole Year ,Muskmelon,208.0,0.0
Tamil Nadu,Whole Year ,Papaya,2.0,0.0
Tamil Nadu,Whole Year ,Pomegranate,10.0,0.0
Tamil Nadu,Kharif     ,PigeonPeas,1025.0,684.0
Tamil Nadu,Kharif     ,Cotton,12035.0,6820.0
Tamil Nadu,Kharif     ,Maize,826.0,1657.0
Tamil Nadu,Kharif     ,MungBean,3955.0,1690.0
Tamil Nadu,Kharif     ,Rice,60368.0,196583.0
Tamil Nadu,Kharif     ,Lentil,1563.0,263.0
Tamil Nadu,Rabi       ,ChickPea,106.0,65.0
Tamil Nadu,Whole Year ,Banana,2733.0,116090.0
Tamil Nadu,Whole Year ,Coconut ,8470.0,127000.0
Tamil Nadu,Kharif     ,PigeonPeas,1117.0,708.0
Tamil Nadu,Kharif     ,Cotton,10432.0,13734.0
Tamil Nadu,Kharif     ,Maize,1471.0,896689.9507242893
Tamil Nadu,Kharif     ,MungBean,3943.0,2813.0
Tamil Nadu,Kharif     ,Rice,70996.0,234492.0
Tamil Nadu,Kharif     ,Lentil,1873.0,1230.0
Tamil Nadu,Rabi       ,ChickPea,106.0,63.0
Tamil Nadu,Whole Year ,Banana,2831.0,139015.0
Tamil Nadu,Whole Year ,Coconut ,10647.0,1258.0
Tamil Nadu,Kharif     ,Rice,67230.0,267518.0
Tamil Nadu,Whole Year ,PigeonPeas,1159.0,547.0
Tamil Nadu,Whole Year ,Banana,2766.0,148214.0
Tamil Nadu,Whole Year ,Coconut ,10784.0,1899.0
Tamil Nadu,Whole Year ,Cotton,9368.0,14095.0
Tamil Nadu,Whole Year ,ChickPea,64.0,38.0
Tamil Nadu,Whole Year ,Maize,2014.0,5653.0
Tamil Nadu,Whole Year ,MungBean,4297.0,1439.0
Tamil Nadu,Whole Year ,Lentil,1581.0,323.0
Tamil Nadu,Kharif     ,Rice,61864.0,214880.0
Tamil Nadu,Whole Year ,PigeonPeas,1954.0,869.0
Tamil Nadu,Whole Year ,Banana,2792.0,133292.0
Tamil Nadu,Whole Year ,Coconut ,10660.0,1675.0
Tamil Nadu,Whole Year ,Cotton,7477.0,11450.0
Tamil Nadu,Whole Year ,ChickPea,91.0,55.0
Tamil Nadu,Whole Year ,Maize,4359.0,11557.0
Tamil Nadu,Whole Year ,MungBean,4190.0,581.0
Tamil Nadu,Whole Year ,Lentil,2071.0,539.0
Tamil Nadu,Kharif     ,Rice,66699.0,267228.0
Tamil Nadu,Whole Year ,PigeonPeas,1345.0,934.0
Tamil Nadu,Whole Year ,Banana,2680.0,134413.0
Tamil Nadu,Whole Year ,Coconut ,10860.0,1941000.0
Tamil Nadu,Whole Year ,Cotton,7207.0,13369.0
Tamil Nadu,Whole Year ,ChickPea,67.0,40.0
Tamil Nadu,Whole Year ,Maize,4608.0,15014.0
Tamil Nadu,Whole Year ,MungBean,2939.0,655.0
Tamil Nadu,Whole Year ,Lentil,966.0,304.0
Tamil Nadu,Kharif     ,Rice,50986.0,203616.0
Tamil Nadu,Whole Year ,PigeonPeas,1432.0,1320.0
Tamil Nadu,Whole Year ,Banana,2504.0,107662.0
Tamil Nadu,Whole Year ,Coconut ,11072.0,155400.0
Tamil Nadu,Whole Year ,Cotton,5839.0,8408.0
Tamil Nadu,Whole Year ,ChickPea,99.0,59.0
Tamil Nadu,Whole Year ,Maize,4553.0,14042.0
Tamil Nadu,Whole Year ,MungBean,3012.0,663.0
Tamil Nadu,Whole Year ,Lentil,1045.0,397.0
Tamil Nadu,Kharif     ,PigeonPeas,1626.0,1311.0
Tamil Nadu,Kharif     ,Cotton,6896.0,12119.0
Tamil Nadu,Kharif     ,Maize,3848.0,15238.0
Tamil Nadu,Kharif     ,MungBean,3355.0,913.0
Tamil Nadu,Kharif     ,Rice,61064.0,260055.0
Tamil Nadu,Kharif     ,Lentil,1036.0,489.0
Tamil Nadu,Rabi       ,ChickPea,59.0,35.0
Tamil Nadu,Kharif     ,Cotton,4374.0,8553.0
Tamil Nadu,Kharif     ,Maize,4833.0,18675.0
Tamil Nadu,Kharif     ,Rice,65635.0,304235.0
Tamil Nadu,Rabi       ,Cotton,2317.0,5476.0
Tamil Nadu,Rabi       ,Maize,889.0,5911.0
Tamil Nadu,Whole Year ,PigeonPeas,1643.0,1786.0
Tamil Nadu,Whole Year ,Banana,2370.0,103556.0
Tamil Nadu,Whole Year ,Coconut ,11382.0,177300000.0
Tamil Nadu,Whole Year ,ChickPea,43.0,28.0
Tamil Nadu,Whole Year ,MungBean,2495.0,1461.0
Tamil Nadu,Whole Year ,Lentil,1053.0,888.0
Tamil Nadu,Kharif     ,PigeonPeas,1504.0,1014.0
Tamil Nadu,Kharif     ,Cotton,5182.0,6853.0
Tamil Nadu,Kharif     ,Maize,7033.0,14740.0
Tamil Nadu,Kharif     ,MungBean,1655.0,629.0
Tamil Nadu,Kharif     ,Rice,18024.0,65000.0
Tamil Nadu,Kharif     ,Lentil,719.0,374.0
Tamil Nadu,Rabi       ,ChickPea,11.0,7.0
Tamil Nadu,Kharif     ,Cotton,3492.0,6008.0
Tamil Nadu,Kharif     ,Maize,4660.0,18918.0
Tamil Nadu,Kharif     ,MungBean,1843.0,1512.0
Tamil Nadu,Kharif     ,Rice,35268.0,163965.0
Tamil Nadu,Kharif     ,Lentil,724.0,608.0
Tamil Nadu,Rabi       ,Cotton,2403.0,3853.0
Tamil Nadu,Rabi       ,Maize,3368.0,16847.0
Tamil Nadu,Rabi       ,MungBean,485.0,391.0
Tamil Nadu,Rabi       ,Lentil,281.0,240.0
Tamil Nadu,Whole Year ,PigeonPeas,2069.0,1758.0
Tamil Nadu,Whole Year ,Banana,2427.0,100803.0
Tamil Nadu,Whole Year ,Coconut ,11305.0,157800000.0
Tamil Nadu,Whole Year ,ChickPea,9.0,5.0
Tamil Nadu,Kharif     ,Banana,575.0,14622.0
Tamil Nadu,Whole Year ,Banana,556.0,26820.0
Tamil Nadu,Whole Year ,Cotton,1368.0,2420.0
Tamil Nadu,Whole Year ,Maize,59.0,150.0
Tamil Nadu,Whole Year ,MungBean,18272.0,3020.0
Tamil Nadu,Whole Year ,Rice,156953.0,269630.0
Tamil Nadu,Whole Year ,Lentil,49422.0,18670.0
Tamil Nadu,Kharif     ,Cotton,1582.0,3618.0
Tamil Nadu,Kharif     ,Maize,14.0,37.0
Tamil Nadu,Kharif     ,MungBean,9189.0,4585.0
Tamil Nadu,Kharif     ,Rice,159249.0,551392.0
Tamil Nadu,Kharif     ,Lentil,56135.0,25654.0
Tamil Nadu,Whole Year ,Banana,541.0,15747.0
Tamil Nadu,Kharif     ,PigeonPeas,2.0,1.0
Tamil Nadu,Kharif     ,Cotton,286.0,626.0
Tamil Nadu,Kharif     ,Maize,11.0,29.0
Tamil Nadu,Kharif     ,MungBean,19093.0,9298.0
Tamil Nadu,Kharif     ,Rice,162381.0,518670.0
Tamil Nadu,Kharif     ,Lentil,50281.0,23280.0
Tamil Nadu,Whole Year ,Banana,575.0,14622.0
Tamil Nadu,Kharif     ,Cotton,1446.0,3242.0
Tamil Nadu,Kharif     ,MungBean,19114.0,5199.0
Tamil Nadu,Kharif     ,Rice,168155.0,556041.0
Tamil Nadu,Kharif     ,Lentil,51088.0,23654.0
Tamil Nadu,Whole Year ,Banana,38.0,966.0
Tamil Nadu,Kharif     ,Cotton,1883.0,2730.0
Tamil Nadu,Kharif     ,MungBean,18497.0,4190.0
Tamil Nadu,Kharif     ,Rice,168265.0,427500.0
Tamil Nadu,Kharif     ,Lentil,50669.0,11340.0
Tamil Nadu,Kharif     ,Cotton,1185.0,2313.0
Tamil Nadu,Kharif     ,Maize,2.0,5.0
Tamil Nadu,Kharif     ,MungBean,8582.0,3150.0
Tamil Nadu,Kharif     ,Rice,137724.0,159449.0
Tamil Nadu,Kharif     ,Lentil,21504.0,4523.0
Tamil Nadu,Whole Year ,Banana,750.0,27715.0
Tamil Nadu,Whole Year ,Coconut ,3660.0,25900.0
Tamil Nadu,Whole Year ,Mango,1057.0,6333.0
Tamil Nadu,Whole Year ,Muskmelon,3.0,0.0
Tamil Nadu,Whole Year ,Pomegranate,1.0,0.0
Tamil Nadu,Kharif     ,Cotton,3793.0,7122.0
Tamil Nadu,Kharif     ,Maize,62.0,164.0
Tamil Nadu,Kharif     ,MungBean,14294.0,4689.0
Tamil Nadu,Kharif     ,Rice,136039.0,259866.0
Tamil Nadu,Kharif     ,Lentil,28404.0,7095.0
Tamil Nadu,Whole Year ,Banana,537.0,18996.0
Tamil Nadu,Whole Year ,Coconut ,3808.0,38900.0
Tamil Nadu,Whole Year ,Mango,1239.0,5148.0
Tamil Nadu,Whole Year ,Muskmelon,3.0,0.0
Tamil Nadu,Whole Year ,Pomegranate,1.0,0.0
Tamil Nadu,Kharif     ,Cotton,3843.0,6530.0
Tamil Nadu,Kharif     ,Maize,29.0,75.0
Tamil Nadu,Kharif     ,MungBean,21984.0,5335.0
Tamil Nadu,Kharif     ,Rice,153139.0,140662.0
Tamil Nadu,Kharif     ,Lentil,45465.0,10882.0
Tamil Nadu,Whole Year ,Banana,533.0,22640.0
Tamil Nadu,Whole Year ,Coconut ,3847.0,39900.0
Tamil Nadu,Kharif     ,Cotton,2131.0,4541.0
Tamil Nadu,Kharif     ,Maize,15.0,827665.8960367849
Tamil Nadu,Kharif     ,MungBean,22039.0,4468.0
Tamil Nadu,Kharif     ,Rice,158100.0,136637.0
Tamil Nadu,Kharif     ,Lentil,42930.0,8268.0
Tamil Nadu,Whole Year ,Banana,616.0,30248.0
Tamil Nadu,Whole Year ,Coconut ,3850.0,546.0
Tamil Nadu,Kharif     ,Rice,165714.0,630607.0
Tamil Nadu,Whole Year ,Banana,613.0,32847.0
Tamil Nadu,Whole Year ,Coconut ,4148.0,627.0
Tamil Nadu,Whole Year ,Cotton,370.0,972.0
Tamil Nadu,Whole Year ,Maize,7.0,37.0
Tamil Nadu,Whole Year ,MungBean,23714.0,15555.0
Tamil Nadu,Whole Year ,Lentil,60413.0,33196.0
Tamil Nadu,Kharif     ,Rice,154040.0,289317.0
Tamil Nadu,Whole Year ,Banana,609.0,29074.0
Tamil Nadu,Whole Year ,Coconut ,4241.0,604.0
Tamil Nadu,Whole Year ,Cotton,1269.0,1505.0
Tamil Nadu,Whole Year ,Maize,5.0,27.0
Tamil Nadu,Whole Year ,MungBean,30768.0,1416.0
Tamil Nadu,Whole Year ,Lentil,64860.0,3620.0
Tamil Nadu,Kharif     ,Rice,170840.0,225147.0
Tamil Nadu,Whole Year ,Banana,578.0,25694.0
Tamil Nadu,Whole Year ,Coconut ,4176.0,817000.0
Tamil Nadu,Whole Year ,Cotton,421.0,500.0
Tamil Nadu,Whole Year ,Maize,27.0,162.0
Tamil Nadu,Whole Year ,MungBean,34588.0,2933.0
Tamil Nadu,Whole Year ,Lentil,61503.0,4739.0
Tamil Nadu,Kharif     ,Rice,157855.0,432029.0
Tamil Nadu,Whole Year ,Banana,640.0,27518.0
Tamil Nadu,Whole Year ,Coconut ,4105.0,94500.0
Tamil Nadu,Whole Year ,Cotton,317.0,657.0
Tamil Nadu,Whole Year ,Maize,6.0,38.0
Tamil Nadu,Whole Year ,MungBean,29323.0,8283.0
Tamil Nadu,Whole Year ,Lentil,51819.0,14400.0
Tamil Nadu,Kharif     ,Cotton,261.0,763.0
Tamil Nadu,Kharif     ,Maize,24.0,93.0
Tamil Nadu,Kharif     ,MungBean,28761.0,8898.0
Tamil Nadu,Kharif     ,Rice,156049.0,321506.0
Tamil Nadu,Kharif     ,Lentil,51549.0,21033.0
Tamil Nadu,Kharif     ,Cotton,1.0,3.0
Tamil Nadu,Kharif     ,Maize,17.0,97.0
Tamil Nadu,Kharif     ,Rice,170042.0,577026.0
Tamil Nadu,Rabi       ,Cotton,316.0,917.0
Tamil Nadu,Whole Year ,Banana,645.0,28183.0
Tamil Nadu,Whole Year ,Coconut ,4026.0,55400000.0
Tamil Nadu,Whole Year ,MungBean,31855.0,10776.0
Tamil Nadu,Whole Year ,Lentil,50480.0,16882.0
Tamil Nadu,Kharif     ,Cotton,675.0,1694.0
Tamil Nadu,Kharif     ,Maize,30.0,104.0
Tamil Nadu,Kharif     ,MungBean,22901.0,5590.0
Tamil Nadu,Kharif     ,Rice,142210.0,201553.0
Tamil Nadu,Kharif     ,Lentil,30600.0,10300.0
Tamil Nadu,Kharif     ,Maize,19.0,124.0
Tamil Nadu,Kharif     ,Rice,154750.0,605329.0
Tamil Nadu,Kharif     ,Lentil,143.0,120.0
Tamil Nadu,Rabi       ,Cotton,2496.0,9850.0
Tamil Nadu,Rabi       ,Maize,3.0,15.0
Tamil Nadu,Rabi       ,MungBean,39811.0,34551.0
Tamil Nadu,Rabi       ,Lentil,46929.0,40958.0
Tamil Nadu,Whole Year ,Banana,575.0,23882.0
Tamil Nadu,Whole Year ,Coconut ,3854.0,44600000.0
Tamil Nadu,Kharif     ,Banana,1239.0,27016.0
Tamil Nadu,Whole Year ,PigeonPeas,9370.0,6030.0
Tamil Nadu,Whole Year ,Banana,1280.0,42260.0
Tamil Nadu,Whole Year ,Cotton,3429.0,7730.0
Tamil Nadu,Whole Year ,ChickPea,186.0,90.0
Tamil Nadu,Whole Year ,Maize,705.0,1310.0
Tamil Nadu,Whole Year ,MungBean,5671.0,3510.0
Tamil Nadu,Whole Year ,Rice,23983.0,99150.0
Tamil Nadu,Whole Year ,Lentil,8941.0,4170.0
Tamil Nadu,Kharif     ,PigeonPeas,8249.0,7960.0
Tamil Nadu,Kharif     ,Cotton,2549.0,6418.0
Tamil Nadu,Kharif     ,Maize,447.0,831.0
Tamil Nadu,Kharif     ,MungBean,7671.0,5285.0
Tamil Nadu,Kharif     ,Rice,24167.0,83225.0
Tamil Nadu,Kharif     ,Lentil,8952.0,7170.0
Tamil Nadu,Rabi       ,ChickPea,525.0,437.0
Tamil Nadu,Whole Year ,Banana,749.0,24727.0
Tamil Nadu,Kharif     ,PigeonPeas,9927.0,6865.0
Tamil Nadu,Kharif     ,Cotton,3468.0,7390.0
Tamil Nadu,Kharif     ,Maize,566.0,911.0
Tamil Nadu,Kharif     ,MungBean,8262.0,6163.0
Tamil Nadu,Kharif     ,Rice,22710.0,105619.0
Tamil Nadu,Kharif     ,Lentil,14557.0,11427.0
Tamil Nadu,Rabi       ,ChickPea,616.0,406.0
Tamil Nadu,Whole Year ,Banana,1239.0,27016.0
Tamil Nadu,Kharif     ,PigeonPeas,6731.0,4655.0
Tamil Nadu,Kharif     ,Cotton,3992.0,8366.0
Tamil Nadu,Kharif     ,Maize,581.0,935.0
Tamil Nadu,Kharif     ,MungBean,10100.0,7393.0
Tamil Nadu,Kharif     ,Rice,21456.0,100757.0
Tamil Nadu,Kharif     ,Lentil,10944.0,8591.0
Tamil Nadu,Rabi       ,ChickPea,928.0,612.0
Tamil Nadu,Whole Year ,Banana,4746.0,103484.0
Tamil Nadu,Kharif     ,PigeonPeas,5917.0,5910.0
Tamil Nadu,Kharif     ,Cotton,3462.0,7450.0
Tamil Nadu,Kharif     ,MungBean,9549.0,9210.0
Tamil Nadu,Kharif     ,Rice,21361.0,97610.0
Tamil Nadu,Kharif     ,Lentil,8998.0,7680.0
Tamil Nadu,Kharif     ,PigeonPeas,3602.0,2225.0
Tamil Nadu,Kharif     ,Cotton,2318.0,4117.0
Tamil Nadu,Kharif     ,Maize,427.0,796.0
Tamil Nadu,Kharif     ,MungBean,9565.0,5301.0
Tamil Nadu,Kharif     ,Rice,9442.0,34968.0
Tamil Nadu,Kharif     ,Lentil,6508.0,4462.0
Tamil Nadu,Rabi       ,ChickPea,14.0,7.0
Tamil Nadu,Whole Year ,Banana,898.0,33184.0
Tamil Nadu,Whole Year ,Coconut ,2174.0,21000.0
Tamil Nadu,Whole Year ,Grapes,1.0,15.0
Tamil Nadu,Whole Year ,Mango,1026.0,6148.0
Tamil Nadu,Whole Year ,Orange,51.0,79.0
Tamil Nadu,Whole Year ,Muskmelon,422.0,0.0
Tamil Nadu,Whole Year ,Papaya,1.0,0.0
Tamil Nadu,Whole Year ,Pomegranate,65.0,0.0
Tamil Nadu,Kharif     ,PigeonPeas,1286.0,994.0
