State_Name,Season,Crop,Area,Production
Punjab,Rabi       ,Gram,400.0,200.0
Punjab,Rabi       ,Masoor,700.0,300.0
Punjab,Kharif     ,Arhar/Tur,100.0,100.0
Punjab,Kharif     ,Maize,67000.0,194000.0
Punjab,Kharif     ,Rice,58000.0,171000.0
Punjab,Kharif     ,Urad,400.0,100.0
Punjab,Rabi       ,Gram,400.0,300.0
Punjab,Rabi       ,Masoor,700.0,300.0
Punjab,Kharif     ,Maize,66000.0,172000.0
Punjab,Kharif     ,Rice,61000.0,182000.0
Punjab,Kharif     ,Urad,300.0,100.0
Punjab,Rabi       ,Gram,300.0,200.0
Punjab,Rabi       ,Masoor,400.0,200.0
Punjab,Kharif     ,Arhar/Tur,100.0,100.0
Punjab,Kharif     ,Maize,68000.0,225000.0
Punjab,Kharif     ,Rice,56000.0,157000.0
Punjab,Kharif     ,Urad,300.0,100.0
Punjab,Rabi       ,Gram,300.0,200.0
Punjab,Rabi       ,Masoor,400.0,100.0
Punjab,Kharif     ,Arhar/Tur,100.0,100.0
Punjab,Kharif     ,Maize,70000.0,230000.0
Punjab,Kharif     ,Rice,56000.0,185000.0
Punjab,Kharif     ,Urad,500.0,200.0
Punjab,Rabi       ,Gram,1000.0,1000.0
Punjab,Rabi       ,Masoor,3000.0,1000.0
Punjab,Kharif     ,Arhar/Tur,100.0,100.0
Punjab,Kharif     ,Maize,70000.0,242000.0
Punjab,Kharif     ,Rice,60000.0,209000.0
Punjab,Kharif     ,Urad,400.0,200.0
Punjab,Rabi       ,Gram,2000.0,2000.0
Punjab,Rabi       ,Masoor,3000.0,1000.0
Punjab,Kharif     ,Arhar/Tur,100.0,100.0
Punjab,Kharif     ,Maize,67000.0,240000.0
Punjab,Kharif     ,Rice,70000.0,248000.0
Punjab,Kharif     ,Urad,400.0,200.0
Punjab,Rabi       ,Gram,4000.0,3000.0
Punjab,Rabi       ,Masoor,300.0,100.0
Punjab,Kharif     ,Maize,63000.0,241000.0
Punjab,Kharif     ,Rice,73000.0,261000.0
Punjab,Kharif     ,Urad,400.0,200.0
Punjab,Rabi       ,Gram,100.0,100.0
Punjab,Rabi       ,Masoor,300.0,185.0
Punjab,Kharif     ,Arhar/Tur,1000.0,1000.0
Punjab,Kharif     ,Maize,59000.0,241000.0
Punjab,Kharif     ,Rice,74000.0,269000.0
Punjab,Kharif     ,Urad,6000.0,4000.0
Punjab,Rabi       ,Gram,1000.0,1000.0
Punjab,Rabi       ,Masoor,3000.0,1800.0
Punjab,Kharif     ,Arhar/Tur,100.0,100.0
Punjab,Kharif     ,Maize,61000.0,248000.0
Punjab,Kharif     ,Rice,70000.0,252000.0
Punjab,Kharif     ,Urad,300.0,200.0
Punjab,Rabi       ,Gram,100.0,100.0
Punjab,Rabi       ,Masoor,200.0,100.0
Punjab,Kharif     ,Maize,58000.0,228000.0
Punjab,Kharif     ,Rice,70000.0,252000.0
Punjab,Kharif     ,Urad,1000.0,300.0
Punjab,Rabi       ,Masoor,2000.0,1500.0
Punjab,Kharif     ,Maize,59000.0,222000.0
Punjab,Kharif     ,Rice,71000.0,244000.0
Punjab,Kharif     ,Urad,1000.0,300.0
Punjab,Rabi       ,Masoor,1000.0,500.0
Punjab,Kharif     ,Arhar/Tur,600.0,300.0
Punjab,Kharif     ,Maize,15000.0,37000.0
Punjab,Kharif     ,Rice,126000.0,422000.0
Punjab,Kharif     ,Urad,300.0,100.0
Punjab,Rabi       ,Masoor,100.0,100.0
Punjab,Whole Year ,Moong(Green Gram),500.0,300.0
Punjab,Kharif     ,Arhar/Tur,400.0,300.0
Punjab,Kharif     ,Cotton(lint),2000.0,2000.0
Punjab,Kharif     ,Maize,13000.0,34000.0
Punjab,Kharif     ,Moong(Green Gram),300.0,200.0
Punjab,Kharif     ,Rice,134000.0,436000.0
Punjab,Rabi       ,Masoor,100.0,100.0
Punjab,Kharif     ,Arhar/Tur,600.0,400.0
Punjab,Kharif     ,Maize,15000.0,44000.0
Punjab,Kharif     ,Moong(Green Gram),100.0,100.0
Punjab,Kharif     ,Rice,133000.0,464000.0
Punjab,Kharif     ,Arhar/Tur,700.0,500.0
Punjab,Kharif     ,Maize,16000.0,52000.0
Punjab,Kharif     ,Moong(Green Gram),100.0,100.0
Punjab,Kharif     ,Rice,136000.0,488000.0
Punjab,Rabi       ,Gram,100.0,100.0
Punjab,Rabi       ,Masoor,100.0,100.0
Punjab,Kharif     ,Arhar/Tur,1000.0,1100.0
Punjab,Kharif     ,Cotton(lint),1000.0,2000.0
Punjab,Kharif     ,Maize,16000.0,49000.0
Punjab,Kharif     ,Moong(Green Gram),200.0,100.0
Punjab,Kharif     ,Rice,132000.0,445000.0
Punjab,Rabi       ,Gram,100.0,100.0
Punjab,Kharif     ,Arhar/Tur,800.0,900.0
Punjab,Kharif     ,Maize,13000.0,36000.0
Punjab,Kharif     ,Moong(Green Gram),100.0,100.0
Punjab,Kharif     ,Rice,133000.0,495000.0
Punjab,Kharif     ,Urad,100.0,100.0
Punjab,Rabi       ,Gram,100.0,100.0
Punjab,Rabi       ,Masoor,100.0,100.0
Punjab,Kharif     ,Arhar/Tur,1100.0,1200.0
Punjab,Kharif     ,Maize,14000.0,48000.0
Punjab,Kharif     ,Moong(Green Gram),300.0,200.0
Punjab,Kharif     ,Rice,138000.0,465000.0
Punjab,Kharif     ,Urad,100.0,100.0
Punjab,Rabi       ,Masoor,100.0,100.0
Punjab,Kharif     ,Arhar/Tur,1200.0,1400.0
Punjab,Kharif     ,Maize,13000.0,38000.0
Punjab,Kharif     ,Moong(Green Gram),200.0,200.0
Punjab,Kharif     ,Rice,145000.0,538000.0
Punjab,Kharif     ,Urad,100.0,100.0
Punjab,Kharif     ,Arhar/Tur,1200.0,1200.0
Punjab,Kharif     ,Maize,12000.0,40000.0
Punjab,Kharif     ,Moong(Green Gram),100.0,100.0
Punjab,Kharif     ,Rice,151000.0,526000.0
Punjab,Kharif     ,Urad,100.0,100.0
Punjab,Kharif     ,Arhar/Tur,1000.0,1100.0
Punjab,Kharif     ,Maize,12000.0,38000.0
Punjab,Kharif     ,Moong(Green Gram),100.0,100.0
Punjab,Kharif     ,Rice,147000.0,514000.0
Punjab,Kharif     ,Arhar/Tur,900.0,900.0
Punjab,Kharif     ,Maize,13000.0,49000.0
Punjab,Kharif     ,Moong(Green Gram),100.0,100.0
Punjab,Kharif     ,Rice,149000.0,554000.0
Punjab,Kharif     ,Arhar/Tur,1000.0,1000.0
Punjab,Kharif     ,Maize,12000.0,41000.0
Punjab,Kharif     ,Moong(Green Gram),100.0,100.0
Punjab,Kharif     ,Rice,155000.0,588000.0
Punjab,Kharif     ,Arhar/Tur,700.0,700.0
Punjab,Kharif     ,Maize,10000.0,35000.0
Punjab,Kharif     ,Moong(Green Gram),100.0,100.0
Punjab,Kharif     ,Rice,161000.0,636000.0
Punjab,Kharif     ,Arhar/Tur,600.0,600.0
Punjab,Kharif     ,Maize,9000.0,35000.0
Punjab,Kharif     ,Moong(Green Gram),100.0,100.0
Punjab,Kharif     ,Rice,163000.0,588000.0
Punjab,Kharif     ,Arhar/Tur,6000.0,6000.0
Punjab,Kharif     ,Maize,8000.0,37000.0
Punjab,Kharif     ,Rice,165000.0,583000.0
Punjab,Kharif     ,Arhar/Tur,600.0,600.0
Punjab,Kharif     ,Maize,8000.0,27000.0
Punjab,Kharif     ,Moong(Green Gram),100.0,100.0
Punjab,Kharif     ,Rice,165000.0,625000.0
Punjab,Kharif     ,Arhar/Tur,4000.0,4000.0
Punjab,Kharif     ,Maize,8000.0,26000.0
Punjab,Kharif     ,Rice,167000.0,596000.0
Punjab,Kharif     ,Arhar/Tur,4000.0,3500.0
Punjab,Kharif     ,Maize,8000.0,29000.0
Punjab,Kharif     ,Rice,167000.0,616000.0
Punjab,Kharif     ,Urad,2000.0,1100.0
Punjab,Kharif     ,Arhar/Tur,100.0,100.0
Punjab,Kharif     ,Maize,4000.0,10000.0
Punjab,Kharif     ,Rice,97000.0,290000.0
Punjab,Whole Year ,Moong(Green Gram),200.0,100.0
Punjab,Kharif     ,Maize,4000.0,11000.0
Punjab,Kharif     ,Moong(Green Gram),200.0,100.0
Punjab,Kharif     ,Rice,99000.0,314000.0
Punjab,Kharif     ,Maize,4000.0,13000.0
Punjab,Kharif     ,Moong(Green Gram),100.0,100.0
Punjab,Kharif     ,Rice,100000.0,319000.0
Punjab,Kharif     ,Maize,4000.0,12000.0
Punjab,Kharif     ,Moong(Green Gram),100.0,100.0
Punjab,Kharif     ,Rice,103000.0,358000.0
Punjab,Rabi       ,Gram,100.0,100.0
Punjab,Rabi       ,Masoor,100.0,100.0
Punjab,Kharif     ,Maize,4000.0,14000.0
Punjab,Kharif     ,Moong(Green Gram),100.0,100.0
Punjab,Kharif     ,Rice,103000.0,357000.0
Punjab,Rabi       ,Gram,100.0,100.0
Punjab,Rabi       ,Masoor,100.0,100.0
Punjab,Kharif     ,Maize,3000.0,8000.0
Punjab,Kharif     ,Moong(Green Gram),100.0,100.0
Punjab,Kharif     ,Rice,102000.0,362000.0
Punjab,Rabi       ,Gram,100.0,100.0
Punjab,Rabi       ,Masoor,100.0,100.0
Punjab,Kharif     ,Arhar/Tur,100.0,100.0
Punjab,Kharif     ,Maize,3000.0,11000.0
Punjab,Kharif     ,Moong(Green Gram),100.0,100.0
Punjab,Kharif     ,Rice,104000.0,361000.0
Punjab,Kharif     ,Arhar/Tur,100.0,100.0
Punjab,Kharif     ,Maize,4000.0,12000.0
Punjab,Kharif     ,Rice,105000.0,423000.0
Punjab,Kharif     ,Arhar/Tur,100.0,100.0
Punjab,Kharif     ,Maize,3000.0,9000.0
Punjab,Kharif     ,Rice,108000.0,422000.0
Punjab,Kharif     ,Maize,3000.0,11000.0
Punjab,Kharif     ,Rice,110000.0,414000.0
Punjab,Kharif     ,Maize,3000.0,13000.0
Punjab,Kharif     ,Rice,110000.0,428000.0
Punjab,Kharif     ,Maize,3000.0,11000.0
Punjab,Kharif     ,Rice,114000.0,428000.0
Punjab,Kharif     ,Maize,3000.0,14000.0
Punjab,Kharif     ,Rice,115000.0,452000.0
Punjab,Kharif     ,Maize,2000.0,11000.0
Punjab,Kharif     ,Rice,118000.0,460000.0
Punjab,Kharif     ,Maize,3000.0,18000.0
Punjab,Kharif     ,Rice,118000.0,433000.0
Punjab,Kharif     ,Maize,2000.0,9000.0
Punjab,Kharif     ,Rice,117000.0,445000.0
Punjab,Kharif     ,Maize,3000.0,20000.0
Punjab,Kharif     ,Rice,117000.0,451000.0
Punjab,Kharif     ,Maize,3000.0,11000.0
Punjab,Kharif     ,Rice,117000.0,439000.0
Punjab,Kharif     ,Arhar/Tur,3000.0,2200.0
Punjab,Kharif     ,Maize,4000.0,10000.0
Punjab,Kharif     ,Rice,234000.0,899000.0
Punjab,Rabi       ,Gram,100.0,100.0
Punjab,Whole Year ,Cotton(lint),3000.0,5000.0
Punjab,Whole Year ,Moong(Green Gram),6500.0,4600.0
Punjab,Kharif     ,Arhar/Tur,2600.0,1400.0
Punjab,Kharif     ,Maize,3000.0,10000.0
Punjab,Kharif     ,Moong(Green Gram),4800.0,2800.0
Punjab,Kharif     ,Rice,241000.0,789000.0
Punjab,Kharif     ,Arhar/Tur,2300.0,1700.0
Punjab,Kharif     ,Cotton(lint),1000.0,2000.0
Punjab,Kharif     ,Maize,4000.0,12000.0
Punjab,Kharif     ,Moong(Green Gram),4300.0,3100.0
Punjab,Kharif     ,Rice,237000.0,856000.0
Punjab,Kharif     ,Arhar/Tur,2200.0,1800.0
Punjab,Kharif     ,Cotton(lint),1000.0,1000.0
Punjab,Kharif     ,Maize,4000.0,17000.0
Punjab,Kharif     ,Moong(Green Gram),3600.0,2300.0
Punjab,Kharif     ,Rice,238000.0,939000.0
Punjab,Rabi       ,Gram,100.0,100.0
Punjab,Kharif     ,Arhar/Tur,2300.0,1600.0
Punjab,Kharif     ,Cotton(lint),2000.0,3000.0
Punjab,Kharif     ,Maize,5000.0,17000.0
Punjab,Kharif     ,Moong(Green Gram),4000.0,1600.0
Punjab,Kharif     ,Rice,235000.0,916000.0
Punjab,Rabi       ,Gram,200.0,200.0
Punjab,Kharif     ,Arhar/Tur,2000.0,1600.0
Punjab,Kharif     ,Cotton(lint),1000.0,1000.0
Punjab,Kharif     ,Maize,4000.0,13000.0
Punjab,Kharif     ,Moong(Green Gram),2200.0,1800.0
Punjab,Kharif     ,Rice,236000.0,1020000.0
Punjab,Rabi       ,Gram,200.0,200.0
Punjab,Kharif     ,Arhar/Tur,2200.0,1800.0
Punjab,Kharif     ,Cotton(lint),1000.0,1000.0
Punjab,Kharif     ,Maize,3000.0,10000.0
Punjab,Kharif     ,Moong(Green Gram),2600.0,2300.0
Punjab,Kharif     ,Rice,241000.0,1047000.0
Punjab,Rabi       ,Gram,100.0,100.0
Punjab,Kharif     ,Arhar/Tur,2000.0,1600.0
Punjab,Kharif     ,Maize,2000.0,6000.0
Punjab,Kharif     ,Moong(Green Gram),2100.0,1600.0
Punjab,Kharif     ,Rice,400000.0,1144000.0
Punjab,Rabi       ,Gram,100.0,100.0
Punjab,Kharif     ,Arhar/Tur,1900.0,1500.0
Punjab,Kharif     ,Cotton(lint),1000.0,5000.0
Punjab,Kharif     ,Maize,2000.0,7000.0
Punjab,Kharif     ,Moong(Green Gram),2000.0,1600.0
Punjab,Kharif     ,Moth,100.0,100.0
Punjab,Kharif     ,Rice,250000.0,1130000.0
Punjab,Kharif     ,Arhar/Tur,1800.0,1600.0
Punjab,Kharif     ,Cotton(lint),2000.0,9000.0
Punjab,Kharif     ,Maize,2000.0,9000.0
Punjab,Kharif     ,Moong(Green Gram),2300.0,1900.0
Punjab,Kharif     ,Rice,248000.0,1084000.0
Punjab,Kharif     ,Arhar/Tur,1500.0,1300.0
Punjab,Kharif     ,Cotton(lint),3000.0,12000.0
Punjab,Kharif     ,Maize,2000.0,7000.0
Punjab,Kharif     ,Moong(Green Gram),2000.0,1300.0
Punjab,Kharif     ,Rice,250000.0,1133000.0
Punjab,Kharif     ,Arhar/Tur,1400.0,1100.0
Punjab,Kharif     ,Cotton(lint),2000.0,9000.0
Punjab,Kharif     ,Maize,2000.0,7000.0
Punjab,Kharif     ,Moong(Green Gram),1200.0,900.0
Punjab,Kharif     ,Rice,254000.0,1135000.0
Punjab,Kharif     ,Arhar/Tur,1200.0,1300.0
Punjab,Kharif     ,Cotton(lint),2000.0,8000.0
Punjab,Kharif     ,Maize,2000.0,9000.0
Punjab,Kharif     ,Moong(Green Gram),1100.0,1000.0
Punjab,Kharif     ,Rice,257000.0,1206000.0
Punjab,Kharif     ,Arhar/Tur,1100.0,1000.0
Punjab,Kharif     ,Cotton(lint),1000.0,4000.0
Punjab,Kharif     ,Maize,2000.0,7000.0
Punjab,Kharif     ,Moong(Green Gram),1300.0,1000.0
Punjab,Kharif     ,Rice,257000.0,1133000.0
Punjab,Kharif     ,Arhar/Tur,8000.0,7000.0
Punjab,Kharif     ,Cotton(lint),1000.0,3000.0
Punjab,Kharif     ,Maize,2000.0,6000.0
Punjab,Kharif     ,Moong(Green Gram),7000.0,5000.0
Punjab,Kharif     ,Rice,257000.0,1094000.0
Punjab,Kharif     ,Arhar/Tur,100.0,800.0
Punjab,Kharif     ,Cotton(lint),1000.0,2000.0
Punjab,Kharif     ,Maize,3000.0,8000.0
Punjab,Kharif     ,Moong(Green Gram),600.0,300.0
Punjab,Kharif     ,Rice,257000.0,1169000.0
Punjab,Kharif     ,Arhar/Tur,9000.0,8000.0
Punjab,Kharif     ,Cotton(lint),1000.0,3000.0
Punjab,Kharif     ,Maize,2000.0,14000.0
Punjab,Kharif     ,Moong(Green Gram),4000.0,3000.0
Punjab,Kharif     ,Rice,257000.0,1137000.0
Punjab,Kharif     ,Arhar/Tur,7000.0,7600.0
Punjab,Kharif     ,Maize,3000.0,21000.0
Punjab,Kharif     ,Moong(Green Gram),5000.0,4000.0
Punjab,Kharif     ,Rice,257000.0,1119000.0
Punjab,Kharif     ,Rice,58000.0,220000.0
Punjab,Rabi       ,Gram,2300.0,1600.0
Punjab,Whole Year ,Cotton(lint),103000.0,165000.0
Punjab,Whole Year ,Moong(Green Gram),800.0,500.0
Punjab,Kharif     ,Cotton(lint),83000.0,70000.0
Punjab,Kharif     ,Moong(Green Gram),700.0,400.0
Punjab,Kharif     ,Rice,84000.0,215000.0
Punjab,Rabi       ,Gram,2300.0,1600.0
Punjab,Kharif     ,Cotton(lint),72000.0,159000.0
Punjab,Kharif     ,Moong(Green Gram),700.0,400.0
Punjab,Kharif     ,Rice,91000.0,291000.0
Punjab,Rabi       ,Gram,1000.0,900.0
Punjab,Kharif     ,Cotton(lint),79000.0,193000.0
Punjab,Kharif     ,Moong(Green Gram),700.0,400.0
Punjab,Kharif     ,Rice,84000.0,306000.0
Punjab,Rabi       ,Gram,700.0,600.0
Punjab,Kharif     ,Cotton(lint),92000.0,182000.0
Punjab,Kharif     ,Moong(Green Gram),500.0,200.0
Punjab,Kharif     ,Rice,68000.0,242000.0
Punjab,Rabi       ,Gram,500.0,300.0
Punjab,Kharif     ,Cotton(lint),70000.0,168000.0
Punjab,Kharif     ,Maize,1000.0,2000.0
Punjab,Kharif     ,Moong(Green Gram),400.0,200.0
Punjab,Kharif     ,Rice,88000.0,267000.0
Punjab,Rabi       ,Gram,400.0,400.0
Punjab,Kharif     ,Cotton(lint),73000.0,246000.0
Punjab,Kharif     ,Moong(Green Gram),700.0,500.0
Punjab,Kharif     ,Rice,78000.0,299000.0
Punjab,Rabi       ,Gram,700.0,400.0
Punjab,Kharif     ,Cotton(lint),82000.0,350000.0
Punjab,Kharif     ,Moong(Green Gram),500.0,400.0
Punjab,Kharif     ,Rice,75000.0,307000.0
Punjab,Rabi       ,Gram,400.0,300.0
Punjab,Kharif     ,Cotton(lint),91000.0,365000.0
Punjab,Kharif     ,Moong(Green Gram),500.0,400.0
Punjab,Kharif     ,Rice,70000.0,291000.0
Punjab,Rabi       ,Gram,300.0,200.0
Punjab,Kharif     ,Cotton(lint),93000.0,405000.0
Punjab,Kharif     ,Moong(Green Gram),600.0,400.0
Punjab,Kharif     ,Rice,62000.0,259000.0
Punjab,Rabi       ,Gram,400.0,500.0
Punjab,Kharif     ,Cotton(lint),100000.0,438000.0
Punjab,Kharif     ,Moong(Green Gram),500.0,200.0
Punjab,Kharif     ,Rice,61000.0,252000.0
Punjab,Rabi       ,Gram,2000.0,2000.0
Punjab,Kharif     ,Cotton(lint),90000.0,366000.0
Punjab,Kharif     ,Moong(Green Gram),300.0,200.0
Punjab,Kharif     ,Rice,71000.0,296000.0
Punjab,Rabi       ,Gram,1000.0,1000.0
Punjab,Kharif     ,Cotton(lint),89000.0,328000.0
Punjab,Kharif     ,Moong(Green Gram),300.0,200.0
Punjab,Kharif     ,Rice,77000.0,324000.0
Punjab,Rabi       ,Gram,2000.0,3000.0
Punjab,Kharif     ,Cotton(lint),88000.0,351000.0
Punjab,Kharif     ,Moong(Green Gram),400.0,300.0
Punjab,Kharif     ,Rice,78000.0,316000.0
Punjab,Rabi       ,Gram,100.0,100.0
Punjab,Kharif     ,Cotton(lint),93000.0,338000.0
Punjab,Kharif     ,Moong(Green Gram),3000.0,2000.0
Punjab,Kharif     ,Rice,74000.0,292000.0
Punjab,Rabi       ,Gram,1000.0,2000.0
Punjab,Kharif     ,Cotton(lint),90000.0,317000.0
Punjab,Kharif     ,Moong(Green Gram),100.0,100.0
Punjab,Kharif     ,Rice,78000.0,321000.0
Punjab,Rabi       ,Gram,100.0,100.0
Punjab,Rabi       ,Masoor,100.0,100.0
Punjab,Kharif     ,Cotton(lint),86000.0,275000.0
Punjab,Kharif     ,Moong(Green Gram),4000.0,2000.0
Punjab,Kharif     ,Rice,81000.0,334000.0
Punjab,Kharif     ,Cotton(lint),84000.0,251000.0
Punjab,Kharif     ,Rice,82000.0,296000.0
Punjab,Rabi       ,Gram,1000.0,1300.0
Punjab,Kharif     ,Arhar/Tur,300.0,200.0
Punjab,Kharif     ,Rice,107000.0,429000.0
Punjab,Rabi       ,Gram,200.0,200.0
Punjab,Whole Year ,Cotton(lint),16000.0,24000.0
Punjab,Whole Year ,Moong(Green Gram),3200.0,2000.0
Punjab,Kharif     ,Arhar/Tur,600.0,400.0
Punjab,Kharif     ,Cotton(lint),9000.0,10000.0
Punjab,Kharif     ,Moong(Green Gram),2800.0,1500.0
Punjab,Kharif     ,Rice,118000.0,413000.0
Punjab,Rabi       ,Gram,200.0,200.0
Punjab,Kharif     ,Arhar/Tur,600.0,400.0
Punjab,Kharif     ,Cotton(lint),9000.0,13000.0
Punjab,Kharif     ,Moong(Green Gram),2100.0,1200.0
Punjab,Kharif     ,Rice,117000.0,393000.0
Punjab,Rabi       ,Gram,200.0,300.0
Punjab,Kharif     ,Arhar/Tur,800.0,700.0
Punjab,Kharif     ,Cotton(lint),8000.0,20000.0
Punjab,Kharif     ,Moong(Green Gram),4000.0,2900.0
Punjab,Kharif     ,Rice,159000.0,596000.0
Punjab,Rabi       ,Gram,400.0,500.0
Punjab,Kharif     ,Arhar/Tur,300.0,200.0
Punjab,Kharif     ,Cotton(lint),14000.0,20000.0
Punjab,Kharif     ,Maize,1000.0,3000.0
Punjab,Kharif     ,Moong(Green Gram),2800.0,200.0
Punjab,Kharif     ,Rice,151000.0,579000.0
Punjab,Rabi       ,Gram,500.0,600.0
Punjab,Kharif     ,Arhar/Tur,900.0,600.0
Punjab,Kharif     ,Cotton(lint),5000.0,6000.0
Punjab,Kharif     ,Maize,1000.0,2000.0
Punjab,Kharif     ,Moong(Green Gram),1600.0,900.0
Punjab,Kharif     ,Rice,149000.0,568000.0
Punjab,Rabi       ,Gram,500.0,400.0
Punjab,Kharif     ,Arhar/Tur,1000.0,600.0
Punjab,Kharif     ,Cotton(lint),4000.0,11000.0
Punjab,Kharif     ,Maize,1000.0,3000.0
Punjab,Kharif     ,Moong(Green Gram),1400.0,1100.0
Punjab,Kharif     ,Rice,163000.0,667000.0
Punjab,Rabi       ,Gram,200.0,300.0
Punjab,Kharif     ,Arhar/Tur,900.0,600.0
Punjab,Kharif     ,Cotton(lint),6000.0,20000.0
Punjab,Kharif     ,Moong(Green Gram),1100.0,1100.0
Punjab,Kharif     ,Rice,164000.0,731000.0
Punjab,Rabi       ,Gram,200.0,100.0
Punjab,Kharif     ,Arhar/Tur,800.0,600.0
Punjab,Kharif     ,Cotton(lint),7000.0,28000.0
Punjab,Kharif     ,Moong(Green Gram),1000.0,1000.0
Punjab,Kharif     ,Rice,167000.0,735000.0
Punjab,Rabi       ,Gram,200.0,100.0
Punjab,Kharif     ,Arhar/Tur,800.0,700.0
Punjab,Kharif     ,Cotton(lint),7000.0,29000.0
Punjab,Kharif     ,Moong(Green Gram),1000.0,1300.0
Punjab,Kharif     ,Rice,168000.0,711000.0
Punjab,Rabi       ,Gram,200.0,100.0
Punjab,Kharif     ,Arhar/Tur,600.0,500.0
Punjab,Kharif     ,Cotton(lint),8000.0,32000.0
Punjab,Kharif     ,Moong(Green Gram),800.0,500.0
Punjab,Kharif     ,Rice,169000.0,749000.0
Punjab,Rabi       ,Gram,1000.0,1000.0
Punjab,Kharif     ,Arhar/Tur,400.0,400.0
Punjab,Kharif     ,Cotton(lint),6000.0,36000.0
Punjab,Kharif     ,Moong(Green Gram),700.0,600.0
Punjab,Kharif     ,Rice,174000.0,800000.0
Punjab,Rabi       ,Gram,1000.0,1000.0
Punjab,Kharif     ,Arhar/Tur,400.0,300.0
Punjab,Kharif     ,Cotton(lint),4000.0,17000.0
Punjab,Kharif     ,Moong(Green Gram),500.0,400.0
Punjab,Kharif     ,Rice,172000.0,812000.0
Punjab,Kharif     ,Arhar/Tur,500.0,600.0
Punjab,Kharif     ,Cotton(lint),3000.0,9000.0
Punjab,Kharif     ,Moong(Green Gram),700.0,600.0
Punjab,Kharif     ,Rice,172000.0,745000.0
Punjab,Kharif     ,Arhar/Tur,2000.0,2000.0
Punjab,Kharif     ,Cotton(lint),3000.0,5000.0
Punjab,Kharif     ,Moong(Green Gram),5000.0,4000.0
Punjab,Kharif     ,Rice,174000.0,759000.0
Punjab,Kharif     ,Arhar/Tur,300.0,200.0
Punjab,Kharif     ,Cotton(lint),2000.0,9000.0
Punjab,Kharif     ,Moong(Green Gram),300.0,300.0
Punjab,Kharif     ,Rice,176000.0,794000.0
Punjab,Rabi       ,Gram,100.0,100.0
Punjab,Kharif     ,Arhar/Tur,2000.0,2000.0
Punjab,Kharif     ,Cotton(lint),2000.0,8000.0
Punjab,Kharif     ,Moong(Green Gram),2000.0,2000.0
Punjab,Kharif     ,Rice,176000.0,815000.0
Punjab,Rabi       ,Gram,1000.0,1200.0
Punjab,Kharif     ,Arhar/Tur,2000.0,1000.0
Punjab,Kharif     ,Cotton(lint),1000.0,3000.0
Punjab,Kharif     ,Moong(Green Gram),2000.0,2000.0
Punjab,Kharif     ,Rice,177000.0,815000.0
Punjab,Rabi       ,Gram,1000.0,1100.0
Punjab,Kharif     ,Rice,28000.0,97000.0
Punjab,Rabi       ,Gram,1800.0,1300.0
Punjab,Whole Year ,Cotton(lint),161000.0,154000.0
Punjab,Whole Year ,Moong(Green Gram),3600.0,1800.0
Punjab,Kharif     ,Cotton(lint),109000.0,100000.0
Punjab,Kharif     ,Moong(Green Gram),1900.0,1300.0
Punjab,Kharif     ,Rice,77000.0,221000.0
Punjab,Rabi       ,Gram,1600.0,1500.0
Punjab,Kharif     ,Cotton(lint),85000.0,170000.0
Punjab,Kharif     ,Maize,2000.0,5000.0
Punjab,Kharif     ,Moong(Green Gram),3000.0,1600.0
Punjab,Kharif     ,Rice,91000.0,272000.0
Punjab,Rabi       ,Gram,600.0,700.0
Punjab,Kharif     ,Arhar/Tur,100.0,100.0
Punjab,Kharif     ,Cotton(lint),87000.0,233000.0
Punjab,Kharif     ,Maize,3000.0,8000.0
Punjab,Kharif     ,Moong(Green Gram),2200.0,1700.0
Punjab,Kharif     ,Rice,89000.0,309000.0
Punjab,Rabi       ,Gram,500.0,500.0
Punjab,Kharif     ,Arhar/Tur,700.0,400.0
Punjab,Kharif     ,Cotton(lint),126000.0,276000.0
Punjab,Kharif     ,Moong(Green Gram),1500.0,1800.0
Punjab,Kharif     ,Rice,65000.0,239000.0
Punjab,Rabi       ,Gram,300.0,300.0
Punjab,Kharif     ,Cotton(lint),86000.0,202000.0
Punjab,Kharif     ,Maize,1000.0,1000.0
Punjab,Kharif     ,Moong(Green Gram),1700.0,800.0
Punjab,Kharif     ,Moth,100.0,100.0
Punjab,Kharif     ,Rice,83000.0,261000.0
Punjab,Rabi       ,Gram,500.0,300.0
Punjab,Kharif     ,Arhar/Tur,100.0,100.0
Punjab,Kharif     ,Cotton(lint),91000.0,267000.0
Punjab,Kharif     ,Moong(Green Gram),1900.0,1700.0
Punjab,Kharif     ,Rice,87000.0,328000.0
Punjab,Rabi       ,Gram,300.0,200.0
Punjab,Kharif     ,Arhar/Tur,100.0,100.0
Punjab,Kharif     ,Cotton(lint),105000.0,437000.0
Punjab,Kharif     ,Moong(Green Gram),1300.0,1100.0
Punjab,Kharif     ,Rice,86000.0,334000.0
Punjab,Rabi       ,Gram,300.0,300.0
Punjab,Kharif     ,Cotton(lint),117000.0,542000.0
Punjab,Kharif     ,Moong(Green Gram),900.0,700.0
Punjab,Kharif     ,Rice,77000.0,298000.0
Punjab,Rabi       ,Gram,300.0,300.0
Punjab,Kharif     ,Cotton(lint),131000.0,599000.0
Punjab,Kharif     ,Moong(Green Gram),700.0,800.0
Punjab,Kharif     ,Rice,68000.0,272000.0
Punjab,Rabi       ,Gram,200.0,200.0
Punjab,Kharif     ,Cotton(lint),128000.0,481000.0
Punjab,Kharif     ,Moong(Green Gram),800.0,800.0
